TransactionID,AccountID,CustomerID,Type,Amount,Merchant,Country,Datetime,Channel,BalanceAfter,AppliedType
500245,10032,29,DEBIT,3371,SalaryCredit,AE,2024-09-26 01:42:00,ATM,319209,DEBIT
502563,10071,60,CREDIT,2492,MobileTopup,GB,2024-09-26 01:58:00,POS,364219,CREDIT
500329,10085,73,DEBIT,988,Restaurant,GB,2024-09-26 04:11:00,ONLINE,176182,DEBIT
504397,10139,120,DEBIT,1037,Transfer,CN,2024-09-26 05:38:00,ONLINE,193083,DEBIT
500065,10111,95,CREDIT,1579,ElectricBill,CN,2024-09-26 06:10:00,ATM,279673,CREDIT
500188,10113,97,CREDIT,657,ElectricBill,CN,2024-09-26 06:49:00,POS,424664,CREDIT
502663,10025,22,DEBIT,806,MobileTopup,AE,2024-09-26 07:36:00,POS,120852,DEBIT
502712,10024,21,DEBIT,3756,LocalStore,PK,2024-09-26 09:39:00,ATM,436413,DEBIT
500030,10003,3,CREDIT,831,Amazon,US,2024-09-26 09:49:00,ONLINE,441491,CREDIT
503097,10091,79,DEBIT,316,MobileTopup,AE,2024-09-26 10:04:00,POS,323091,DEBIT
504185,10119,102,DEBIT,2025,SalaryCredit,US,2024-09-26 11:23:00,BRANCH,47632,DEBIT
503251,10042,38,DEBIT,217,Transfer,PK,2024-09-26 15:02:00,ONLINE,238533,DEBIT
500776,10001,1,CREDIT,1620,LocalStore,PK,2024-09-26 15:58:00,ATM,139184,CREDIT
502753,10059,52,DEBIT,1054,MobileTopup,PK,2024-09-26 16:53:00,POS,58522,DEBIT
500582,10107,91,CREDIT,233,SalaryCredit,US,2024-09-26 18:09:00,POS,540435,CREDIT
503704,10039,35,CREDIT,77787,LocalStore,AE,2024-09-26 22:02:00,ONLINE,692130,CREDIT
503659,10116,100,CREDIT,4105,WaterBill,PK,2024-09-27 00:27:00,ATM,197333,CREDIT
503590,10128,111,CREDIT,1360,Restaurant,PK,2024-09-27 03:01:00,BRANCH,68073,CREDIT
500834,10019,17,CREDIT,900,Walmart,US,2024-09-27 06:25:00,ONLINE,119425,CREDIT
502847,10040,36,CREDIT,1040,Transfer,GB,2024-09-27 10:16:00,BRANCH,433173,CREDIT
501573,10050,45,DEBIT,585,ElectricBill,CN,2024-09-27 12:31:00,BRANCH,475812,DEBIT
500687,10057,51,CREDIT,42168,SalaryCredit,AE,2024-09-27 13:00:00,ATM,599943,CREDIT
503204,10002,2,DEBIT,6195,WaterBill,GB,2024-09-27 13:46:00,ATM,132522,DEBIT
502713,10061,53,CREDIT,3051,SalaryCredit,GB,2024-09-27 15:31:00,ONLINE,292616,CREDIT
504363,10062,54,CREDIT,1113,WaterBill,AE,2024-09-27 16:56:00,POS,284401,CREDIT
500605,10031,28,CREDIT,3706,MobileTopup,CN,2024-09-27 17:06:00,ONLINE,135980,CREDIT
504274,10099,85,DEBIT,1471,SalaryCredit,GB,2024-09-27 18:32:00,ONLINE,443878,DEBIT
500984,10015,14,DEBIT,2365,ElectricBill,PK,2024-09-27 20:09:00,POS,380669,DEBIT
501044,10053,48,DEBIT,1139,LocalStore,GB,2024-09-27 21:26:00,ONLINE,349369,DEBIT
500437,10013,13,DEBIT,1384,Walmart,CN,2024-09-27 22:24:00,POS,238089,DEBIT
502390,10132,114,DEBIT,2022,MobileTopup,AE,2024-09-28 01:20:00,ONLINE,921029,DEBIT
503635,10028,25,DEBIT,7356,Amazon,CN,2024-09-28 06:21:00,ONLINE,606663,DEBIT
500813,10010,10,DEBIT,1696,MobileTopup,PK,2024-09-28 06:45:00,ONLINE,9084,DEBIT
501332,10014,13,DEBIT,916,LocalStore,CN,2024-09-28 06:45:00,ONLINE,187299,DEBIT
500936,10025,22,DEBIT,2900,MobileTopup,AE,2024-09-28 08:23:00,ONLINE,117952,DEBIT
504051,10016,14,CREDIT,3006,Walmart,US,2024-09-28 10:12:00,ONLINE,387916,CREDIT
502497,10011,11,CREDIT,31581,ElectricBill,US,2024-09-28 13:12:00,POS,367002,CREDIT
500533,10051,46,DEBIT,880,MobileTopup,GB,2024-09-28 17:43:00,ATM,459758,DEBIT
501022,10130,113,DEBIT,92,Transfer,AE,2024-09-29 01:04:00,ONLINE,249293,DEBIT
501201,10135,116,DEBIT,185,WaterBill,GB,2024-09-29 04:57:00,POS,457604,DEBIT
501864,10007,7,CREDIT,117,Amazon,GB,2024-09-29 06:37:00,ONLINE,-10917,CREDIT
503519,10063,55,DEBIT,1248,ElectricBill,AE,2024-09-29 07:30:00,ONLINE,617068,DEBIT
501016,10066,57,DEBIT,3993,Transfer,AE,2024-09-29 07:44:00,ONLINE,557483,DEBIT
502504,10086,74,DEBIT,5207,SalaryCredit,US,2024-09-29 10:31:00,ONLINE,371899,DEBIT
502337,10027,24,DEBIT,3599,SalaryCredit,PK,2024-09-29 13:06:00,ONLINE,261296,DEBIT
503692,10081,69,CREDIT,1329,MobileTopup,PK,2024-09-29 14:31:00,POS,420748,CREDIT
504331,10017,15,DEBIT,1918,SalaryCredit,US,2024-09-29 15:46:00,POS,217273,DEBIT
503728,10095,81,DEBIT,4096,Walmart,AE,2024-09-29 17:20:00,POS,299464,DEBIT
502183,10026,23,CREDIT,2100,SalaryCredit,CN,2024-09-29 18:58:00,POS,110385,CREDIT
500503,10086,74,DEBIT,2737,Transfer,PK,2024-09-29 21:43:00,ONLINE,369162,DEBIT
501730,10133,115,DEBIT,3845,Transfer,PK,2024-09-29 21:52:00,POS,457493,DEBIT
502189,10004,4,DEBIT,339,WaterBill,PK,2024-09-30 00:37:00,POS,238127,DEBIT
500441,10040,36,CREDIT,1866,Walmart,US,2024-09-30 01:09:00,ONLINE,435039,CREDIT
502380,10055,49,DEBIT,282,Amazon,PK,2024-09-30 01:50:00,POS,474528,DEBIT
503183,10053,48,CREDIT,197,LocalStore,GB,2024-09-30 01:53:00,ONLINE,349566,CREDIT
502616,10126,109,DEBIT,126,MobileTopup,CN,2024-09-30 04:55:00,ONLINE,51496,DEBIT
501633,10112,96,DEBIT,4034,LocalStore,US,2024-09-30 05:01:00,ONLINE,526946,DEBIT
503477,10091,79,DEBIT,285,Transfer,AE,2024-09-30 06:16:00,POS,322806,DEBIT
503630,10106,90,CREDIT,4871,Transfer,GB,2024-09-30 08:43:00,BRANCH,131107,CREDIT
501120,10058,51,CREDIT,1254,MobileTopup,AE,2024-09-30 09:18:00,ONLINE,335264,CREDIT
503351,10038,34,CREDIT,942,Transfer,PK,2024-09-30 09:49:00,ONLINE,358586,CREDIT
500332,10125,108,DEBIT,2234,Transfer,PK,2024-09-30 09:53:00,POS,438349,DEBIT
500078,10037,33,DEBIT,331,MobileTopup,PK,2024-09-30 12:56:00,ATM,116002,DEBIT
503977,10046,41,DEBIT,226,MobileTopup,AE,2024-09-30 13:28:00,POS,456360,DEBIT
502406,10118,101,CREDIT,6414,SalaryCredit,AE,2024-09-30 16:11:00,ONLINE,247564,CREDIT
502208,10086,74,CREDIT,304,LocalStore,CN,2024-09-30 18:09:00,ATM,369466,CREDIT
501105,10106,90,DEBIT,2990,ElectricBill,GB,2024-09-30 18:28:00,POS,128117,DEBIT
504243,10047,42,DEBIT,1825,MobileTopup,US,2024-09-30 19:29:00,BRANCH,671495,DEBIT
504308,10112,96,CREDIT,1295,Amazon,GB,2024-09-30 21:17:00,ONLINE,528241,CREDIT
503200,10056,50,CREDIT,3915,Walmart,US,2024-10-01 00:31:00,BRANCH,492985,CREDIT
502272,10061,53,DEBIT,1564,Restaurant,US,2024-10-01 03:52:00,ONLINE,291052,DEBIT
501785,10125,108,DEBIT,130,SalaryCredit,PK,2024-10-01 04:06:00,POS,438219,DEBIT
503044,10084,72,DEBIT,1810,WaterBill,AE,2024-10-01 06:01:00,POS,232257,DEBIT
503652,10125,108,CREDIT,474,Amazon,GB,2024-10-01 07:26:00,BRANCH,438693,CREDIT
502584,10109,93,DEBIT,1261,WaterBill,AE,2024-10-01 08:25:00,ONLINE,172646,DEBIT
500968,10075,63,CREDIT,1675,WaterBill,AE,2024-10-01 09:34:00,BRANCH,218660,CREDIT
501763,10058,51,DEBIT,2853,MobileTopup,PK,2024-10-01 09:42:00,POS,332411,DEBIT
501575,10120,103,DEBIT,1404,LocalStore,GB,2024-10-01 11:54:00,POS,481084,DEBIT
503292,10054,49,DEBIT,1772,Walmart,PK,2024-10-01 19:45:00,POS,347068,DEBIT
500790,10019,17,DEBIT,9549,Transfer,PK,2024-10-01 22:32:00,ONLINE,109876,DEBIT
500179,10028,25,DEBIT,1681,Walmart,AE,2024-10-01 22:37:00,ONLINE,604982,DEBIT
500199,10104,89,DEBIT,218,Restaurant,GB,2024-10-02 00:06:00,ATM,378367,DEBIT
501979,10016,14,CREDIT,571,Transfer,AE,2024-10-02 00:28:00,POS,388487,CREDIT
503911,10076,64,DEBIT,862,MobileTopup,GB,2024-10-02 00:58:00,POS,281107,DEBIT
501666,10103,88,CREDIT,738,Walmart,GB,2024-10-02 01:51:00,ONLINE,438054,CREDIT
502733,10138,119,CREDIT,128,Walmart,US,2024-10-02 04:27:00,POS,571736,CREDIT
501665,10119,102,CREDIT,76068,MobileTopup,GB,2024-10-02 04:49:00,POS,123700,CREDIT
501101,10031,28,DEBIT,593,Walmart,PK,2024-10-02 04:57:00,ONLINE,135387,DEBIT
502287,10012,12,DEBIT,498,MobileTopup,GB,2024-10-02 05:38:00,POS,499155,DEBIT
503209,10138,119,DEBIT,1103,ElectricBill,US,2024-10-02 10:10:00,POS,570633,DEBIT
501376,10139,120,DEBIT,232,WaterBill,AE,2024-10-02 11:47:00,ATM,192851,DEBIT
503631,10126,109,DEBIT,403,Amazon,AE,2024-10-02 15:36:00,ONLINE,51093,DEBIT
501237,10014,13,DEBIT,2449,MobileTopup,GB,2024-10-02 16:14:00,ONLINE,184850,DEBIT
503448,10082,70,DEBIT,494,Amazon,PK,2024-10-02 17:42:00,ONLINE,229920,DEBIT
503879,10116,100,DEBIT,115,Restaurant,AE,2024-10-02 21:52:00,ONLINE,197218,DEBIT
501479,10111,95,DEBIT,544,WaterBill,CN,2024-10-02 22:45:00,ONLINE,279129,DEBIT
501037,10118,101,DEBIT,2363,Amazon,AE,2024-10-02 22:58:00,ATM,245201,DEBIT
500127,10001,1,CREDIT,1548,SalaryCredit,US,2024-10-03 00:12:00,ONLINE,140732,CREDIT
502537,10099,85,CREDIT,6077,WaterBill,AE,2024-10-03 01:15:00,POS,449955,CREDIT
500743,10063,55,DEBIT,92,SalaryCredit,CN,2024-10-03 02:53:00,ONLINE,616976,DEBIT
503309,10032,29,CREDIT,9567,ElectricBill,PK,2024-10-03 02:53:00,POS,328776,CREDIT
500479,10081,69,CREDIT,7306,SalaryCredit,US,2024-10-03 05:44:00,BRANCH,428054,CREDIT
502842,10005,5,CREDIT,590,Walmart,CN,2024-10-03 08:06:00,ONLINE,400400,CREDIT
504024,10055,49,CREDIT,692,LocalStore,GB,2024-10-03 09:26:00,ONLINE,475220,CREDIT
500684,10033,30,DEBIT,825,WaterBill,PK,2024-10-03 09:30:00,POS,144493,DEBIT
502072,10095,81,CREDIT,4629,LocalStore,CN,2024-10-03 09:50:00,ONLINE,304093,CREDIT
503594,10027,24,CREDIT,52351,LocalStore,GB,2024-10-03 10:55:00,ONLINE,313647,CREDIT
501283,10086,74,CREDIT,2729,Transfer,PK,2024-10-03 12:00:00,ONLINE,372195,CREDIT
501212,10068,58,DEBIT,142,MobileTopup,AE,2024-10-03 16:00:00,POS,86088,DEBIT
501984,10064,55,CREDIT,432,SalaryCredit,CN,2024-10-03 19:56:00,ONLINE,578010,CREDIT
501320,10103,88,DEBIT,481,SalaryCredit,PK,2024-10-03 20:20:00,POS,437573,DEBIT
502987,10069,59,DEBIT,266,Restaurant,CN,2024-10-04 01:29:00,BRANCH,451775,DEBIT
504327,10075,63,DEBIT,324,MobileTopup,PK,2024-10-04 03:24:00,POS,218336,DEBIT
502745,10121,104,DEBIT,3078,MobileTopup,GB,2024-10-04 07:19:00,ONLINE,383692,DEBIT
504315,10086,74,DEBIT,3137,MobileTopup,GB,2024-10-04 09:27:00,ONLINE,369058,DEBIT
501545,10028,25,CREDIT,3210,MobileTopup,CN,2024-10-04 19:30:00,POS,608192,CREDIT
503834,10018,16,DEBIT,2006,Walmart,US,2024-10-04 19:40:00,POS,224349,DEBIT
504444,10061,53,CREDIT,8521,SalaryCredit,US,2024-10-04 20:07:00,POS,299573,CREDIT
500691,10002,2,DEBIT,2235,ElectricBill,GB,2024-10-04 22:26:00,ONLINE,130287,DEBIT
501235,10102,87,DEBIT,631,Amazon,CN,2024-10-04 22:55:00,BRANCH,272078,DEBIT
500182,10038,34,DEBIT,2139,LocalStore,US,2024-10-04 23:41:00,ONLINE,356447,DEBIT
503267,10068,58,CREDIT,819,ElectricBill,PK,2024-10-05 02:44:00,ATM,86907,CREDIT
502146,10017,15,DEBIT,2838,ElectricBill,PK,2024-10-05 04:45:00,ONLINE,214435,DEBIT
503721,10129,112,CREDIT,188,WaterBill,US,2024-10-05 05:49:00,ATM,163820,CREDIT
502040,10050,45,CREDIT,3516,Restaurant,US,2024-10-05 09:25:00,ATM,479328,CREDIT
501708,10089,77,CREDIT,1221,Restaurant,AE,2024-10-05 11:51:00,ONLINE,292310,CREDIT
501231,10118,101,DEBIT,3399,Transfer,PK,2024-10-05 12:20:00,POS,241802,DEBIT
503223,10024,21,CREDIT,2483,Amazon,GB,2024-10-05 13:39:00,BRANCH,438896,CREDIT
500003,10067,58,CREDIT,616,WaterBill,GB,2024-10-05 15:44:00,ATM,235320,CREDIT
501792,10050,45,CREDIT,1314,SalaryCredit,US,2024-10-05 16:44:00,ONLINE,480642,CREDIT
501338,10119,102,DEBIT,3960,Restaurant,AE,2024-10-05 19:55:00,ONLINE,119740,DEBIT
504093,10066,57,CREDIT,4790,Walmart,US,2024-10-06 00:54:00,ATM,562273,CREDIT
501867,10044,39,DEBIT,1981,Transfer,US,2024-10-06 01:30:00,ONLINE,1988,DEBIT
503113,10122,105,DEBIT,1188,Walmart,US,2024-10-06 03:10:00,ONLINE,132032,DEBIT
500193,10016,14,DEBIT,2470,SalaryCredit,CN,2024-10-06 03:39:00,POS,386017,DEBIT
504059,10071,60,DEBIT,459,Restaurant,CN,2024-10-06 05:00:00,ATM,363760,DEBIT
504100,10020,18,DEBIT,375,Amazon,US,2024-10-06 07:11:00,ONLINE,215786,DEBIT
500345,10079,67,DEBIT,719,ElectricBill,PK,2024-10-06 07:27:00,POS,301846,DEBIT
500242,10002,2,CREDIT,4497,Restaurant,GB,2024-10-06 07:31:00,ONLINE,134784,CREDIT
503775,10066,57,DEBIT,713,Amazon,GB,2024-10-06 07:45:00,BRANCH,561560,DEBIT
504449,10043,39,DEBIT,4052,Amazon,CN,2024-10-06 14:17:00,POS,84768,DEBIT
500011,10111,95,DEBIT,11293,Walmart,PK,2024-10-06 14:22:00,POS,267836,DEBIT
501134,10071,60,CREDIT,5203,Walmart,US,2024-10-06 14:51:00,POS,368963,CREDIT
503465,10070,60,DEBIT,6631,Restaurant,GB,2024-10-06 15:16:00,ATM,246848,DEBIT
501357,10007,7,DEBIT,179,MobileTopup,US,2024-10-06 15:49:00,ONLINE,-11096,DEBIT
502300,10129,112,DEBIT,5110,LocalStore,PK,2024-10-06 17:34:00,ONLINE,158710,DEBIT
504425,10048,43,DEBIT,1558,ElectricBill,AE,2024-10-06 17:45:00,POS,399036,DEBIT
503079,10012,12,DEBIT,82,SalaryCredit,PK,2024-10-06 19:11:00,BRANCH,499073,DEBIT
503135,10117,101,DEBIT,373,SalaryCredit,AE,2024-10-07 00:10:00,ATM,174498,DEBIT
501580,10103,88,DEBIT,2681,Transfer,PK,2024-10-07 03:21:00,ONLINE,434892,DEBIT
504037,10033,30,DEBIT,1812,MobileTopup,PK,2024-10-07 05:02:00,ONLINE,142681,DEBIT
501333,10037,33,DEBIT,190,Walmart,AE,2024-10-07 05:30:00,ONLINE,115812,DEBIT
503661,10012,12,DEBIT,1322,Restaurant,GB,2024-10-07 08:39:00,POS,497751,DEBIT
504447,10054,49,CREDIT,2079,Transfer,CN,2024-10-07 09:07:00,ONLINE,349147,CREDIT
504162,10025,22,DEBIT,451,Restaurant,PK,2024-10-07 09:57:00,ONLINE,117501,DEBIT
501513,10010,10,CREDIT,136433,ElectricBill,US,2024-10-07 11:35:00,ONLINE,145517,CREDIT
500010,10061,53,DEBIT,1006,ElectricBill,PK,2024-10-07 12:27:00,ATM,298567,DEBIT
501678,10020,18,DEBIT,796,SalaryCredit,CN,2024-10-07 16:37:00,ATM,214990,DEBIT
504467,10088,76,DEBIT,58,LocalStore,CN,2024-10-07 16:54:00,POS,106311,DEBIT
503002,10038,34,DEBIT,4943,MobileTopup,CN,2024-10-07 18:04:00,POS,351504,DEBIT
501505,10065,56,CREDIT,2220,SalaryCredit,CN,2024-10-07 18:24:00,ONLINE,429760,CREDIT
502930,10057,51,CREDIT,1898,Restaurant,GB,2024-10-07 21:08:00,BRANCH,601841,CREDIT
503685,10022,19,CREDIT,769,Walmart,PK,2024-10-07 21:52:00,BRANCH,477723,CREDIT
500681,10036,33,DEBIT,633,Restaurant,AE,2024-10-07 23:02:00,POS,267856,DEBIT
501508,10121,104,CREDIT,1012,ElectricBill,GB,2024-10-07 23:29:00,ONLINE,384704,CREDIT
502656,10052,47,CREDIT,769,ElectricBill,GB,2024-10-07 23:50:00,ATM,447529,CREDIT
501154,10035,32,CREDIT,121,ElectricBill,CN,2024-10-08 02:16:00,POS,447503,CREDIT
503717,10048,43,CREDIT,1781,MobileTopup,US,2024-10-08 03:34:00,ONLINE,400817,CREDIT
503220,10063,55,CREDIT,1270,Restaurant,US,2024-10-08 06:13:00,ONLINE,618246,CREDIT
500368,10123,106,DEBIT,2124,MobileTopup,US,2024-10-08 07:48:00,BRANCH,373131,DEBIT
503101,10002,2,DEBIT,1634,SalaryCredit,AE,2024-10-08 09:11:00,POS,133150,DEBIT
504166,10110,94,CREDIT,119048,Amazon,AE,2024-10-08 09:28:00,POS,554784,CREDIT
502905,10128,111,CREDIT,412,Walmart,AE,2024-10-08 11:14:00,POS,68485,CREDIT
504291,10013,13,DEBIT,150,ElectricBill,CN,2024-10-08 14:08:00,ONLINE,237939,DEBIT
504306,10028,25,CREDIT,876,ElectricBill,GB,2024-10-08 17:13:00,ONLINE,609068,CREDIT
503638,10109,93,DEBIT,7014,Restaurant,CN,2024-10-08 17:53:00,POS,165632,DEBIT
500046,10123,106,CREDIT,3295,Amazon,US,2024-10-08 18:46:00,POS,376426,CREDIT
500158,10125,108,CREDIT,3059,ElectricBill,GB,2024-10-08 22:51:00,ONLINE,441752,CREDIT
502658,10108,92,DEBIT,495,Transfer,PK,2024-10-08 23:04:00,POS,741979,DEBIT
502773,10076,64,DEBIT,3213,Transfer,CN,2024-10-08 23:05:00,ATM,277894,DEBIT
504472,10133,115,CREDIT,2305,LocalStore,AE,2024-10-09 00:17:00,ONLINE,459798,CREDIT
504103,10006,6,CREDIT,478,Restaurant,CN,2024-10-09 03:46:00,ONLINE,170077,CREDIT
501924,10009,9,CREDIT,713,Walmart,GB,2024-10-09 04:07:00,BRANCH,479888,CREDIT
503269,10016,14,CREDIT,278,SalaryCredit,CN,2024-10-09 05:00:00,ATM,386295,CREDIT
500334,10111,95,DEBIT,1464,Restaurant,US,2024-10-09 11:24:00,POS,266372,DEBIT
502260,10061,53,DEBIT,1882,WaterBill,PK,2024-10-09 11:48:00,POS,296685,DEBIT
502898,10017,15,CREDIT,1814,WaterBill,GB,2024-10-09 12:39:00,ONLINE,216249,CREDIT
503091,10076,64,DEBIT,763,LocalStore,PK,2024-10-09 14:14:00,BRANCH,277131,DEBIT
501192,10027,24,DEBIT,2120,ElectricBill,CN,2024-10-09 14:46:00,ATM,311527,DEBIT
500645,10133,115,CREDIT,4479,Walmart,US,2024-10-09 17:34:00,BRANCH,464277,CREDIT
502657,10070,60,DEBIT,2279,WaterBill,GB,2024-10-09 17:57:00,BRANCH,244569,DEBIT
503618,10041,37,DEBIT,1626,WaterBill,US,2024-10-09 18:37:00,POS,349970,DEBIT
500281,10134,116,DEBIT,1733,SalaryCredit,US,2024-10-09 19:06:00,BRANCH,480817,DEBIT
504087,10085,73,DEBIT,4990,Walmart,PK,2024-10-09 19:39:00,POS,171192,DEBIT
504484,10121,104,CREDIT,1889,MobileTopup,GB,2024-10-09 19:45:00,BRANCH,386593,CREDIT
500214,10087,75,DEBIT,4780,ElectricBill,AE,2024-10-09 20:03:00,ONLINE,206375,DEBIT
501714,10138,119,CREDIT,156,Amazon,AE,2024-10-09 23:20:00,BRANCH,570789,CREDIT
501198,10095,81,DEBIT,2892,Restaurant,AE,2024-10-09 23:46:00,ATM,301201,DEBIT
500569,10053,48,CREDIT,450,MobileTopup,CN,2024-10-10 02:54:00,POS,350016,CREDIT
500859,10012,12,DEBIT,976,Restaurant,AE,2024-10-10 03:15:00,BRANCH,496775,DEBIT
502487,10038,34,CREDIT,1110,SalaryCredit,US,2024-10-10 06:29:00,POS,352614,CREDIT
501898,10015,14,DEBIT,418,ElectricBill,GB,2024-10-10 07:55:00,POS,380251,DEBIT
500339,10034,31,CREDIT,4274,ElectricBill,GB,2024-10-10 09:17:00,ONLINE,394654,CREDIT
503615,10077,65,CREDIT,79270,Transfer,AE,2024-10-10 10:26:00,POS,311081,CREDIT
501653,10041,37,DEBIT,1656,LocalStore,AE,2024-10-10 10:35:00,ONLINE,348314,DEBIT
503458,10043,39,DEBIT,481,WaterBill,US,2024-10-10 11:27:00,ONLINE,84287,DEBIT
500426,10022,19,DEBIT,931,WaterBill,AE,2024-10-10 13:46:00,ATM,476792,DEBIT
503934,10096,82,DEBIT,169,LocalStore,AE,2024-10-10 14:58:00,POS,362571,DEBIT
503586,10014,13,CREDIT,1672,Transfer,GB,2024-10-10 19:42:00,ONLINE,186522,CREDIT
504213,10110,94,DEBIT,6582,Restaurant,AE,2024-10-10 19:52:00,ONLINE,548202,DEBIT
500346,10037,33,DEBIT,6170,Restaurant,AE,2024-10-10 22:09:00,ATM,109642,DEBIT
501533,10080,68,CREDIT,249,Restaurant,AE,2024-10-11 02:04:00,POS,124547,CREDIT
502101,10117,101,CREDIT,2440,Amazon,GB,2024-10-11 06:31:00,ATM,176938,CREDIT
504338,10013,13,CREDIT,2746,ElectricBill,PK,2024-10-11 06:49:00,ONLINE,240685,CREDIT
504125,10016,14,DEBIT,932,WaterBill,GB,2024-10-11 07:34:00,ONLINE,385363,DEBIT
500336,10069,59,DEBIT,4756,Amazon,US,2024-10-11 08:11:00,BRANCH,447019,DEBIT
502064,10127,110,DEBIT,3853,Transfer,GB,2024-10-11 13:18:00,ATM,189409,DEBIT
501118,10062,54,DEBIT,1163,WaterBill,US,2024-10-11 14:16:00,ONLINE,283238,DEBIT
501110,10019,17,DEBIT,7426,ElectricBill,US,2024-10-11 14:54:00,ONLINE,102450,DEBIT
500848,10007,7,DEBIT,1346,SalaryCredit,CN,2024-10-11 14:55:00,ATM,-12442,DEBIT
502476,10136,117,DEBIT,3682,SalaryCredit,GB,2024-10-11 16:20:00,BRANCH,382649,DEBIT
503450,10122,105,DEBIT,1256,WaterBill,GB,2024-10-11 17:04:00,ONLINE,130776,DEBIT
503108,10111,95,DEBIT,1907,WaterBill,PK,2024-10-11 20:52:00,POS,264465,DEBIT
501659,10101,86,DEBIT,1396,SalaryCredit,AE,2024-10-11 23:57:00,ATM,269177,DEBIT
502077,10111,95,DEBIT,4470,Transfer,CN,2024-10-12 00:43:00,ONLINE,259995,DEBIT
500453,10032,29,CREDIT,862,WaterBill,PK,2024-10-12 02:03:00,ONLINE,329638,CREDIT
504102,10088,76,DEBIT,3343,Walmart,US,2024-10-12 03:21:00,ATM,102968,DEBIT
503462,10037,33,DEBIT,3182,Amazon,PK,2024-10-12 07:03:00,ONLINE,106460,DEBIT
502948,10079,67,CREDIT,1325,SalaryCredit,CN,2024-10-12 09:41:00,POS,303171,CREDIT
501975,10134,116,DEBIT,6281,Walmart,CN,2024-10-12 09:45:00,ONLINE,474536,DEBIT
500900,10039,35,DEBIT,584,SalaryCredit,CN,2024-10-12 15:34:00,ONLINE,691546,DEBIT
503915,10060,53,DEBIT,1926,ElectricBill,CN,2024-10-12 16:54:00,POS,30020,DEBIT
501741,10078,66,CREDIT,600,Amazon,GB,2024-10-12 18:12:00,ONLINE,161452,CREDIT
500278,10031,28,DEBIT,2555,Restaurant,PK,2024-10-12 18:48:00,POS,132832,DEBIT
502017,10104,89,DEBIT,1003,LocalStore,CN,2024-10-12 20:40:00,POS,377364,DEBIT
502203,10062,54,DEBIT,1461,MobileTopup,CN,2024-10-12 23:13:00,ONLINE,281777,DEBIT
504268,10072,61,CREDIT,1299,Transfer,CN,2024-10-13 02:45:00,ONLINE,159165,CREDIT
503193,10007,7,DEBIT,3235,MobileTopup,US,2024-10-13 02:58:00,POS,-15677,DEBIT
501876,10010,10,DEBIT,2271,ElectricBill,PK,2024-10-13 03:42:00,ONLINE,143246,DEBIT
503582,10113,97,DEBIT,580,Walmart,PK,2024-10-13 04:56:00,POS,424084,DEBIT
501697,10039,35,DEBIT,1038,SalaryCredit,US,2024-10-13 06:27:00,BRANCH,690508,DEBIT
503739,10020,18,DEBIT,6044,SalaryCredit,CN,2024-10-13 07:50:00,BRANCH,208946,DEBIT
501266,10029,26,CREDIT,2224,Walmart,GB,2024-10-13 11:24:00,BRANCH,320593,CREDIT
501600,10111,95,DEBIT,1042,Restaurant,AE,2024-10-13 16:01:00,ONLINE,258953,DEBIT
502388,10113,97,DEBIT,387,SalaryCredit,GB,2024-10-13 18:00:00,POS,423697,DEBIT
501791,10027,24,DEBIT,665,ElectricBill,CN,2024-10-13 18:48:00,BRANCH,310862,DEBIT
502641,10011,11,CREDIT,83140,LocalStore,AE,2024-10-13 23:45:00,ONLINE,450142,CREDIT
504376,10107,91,DEBIT,1524,ElectricBill,US,2024-10-14 01:17:00,POS,538911,DEBIT
504469,10075,63,CREDIT,669,SalaryCredit,AE,2024-10-14 05:38:00,ATM,219005,CREDIT
501809,10131,113,DEBIT,1967,Restaurant,AE,2024-10-14 06:39:00,ATM,111188,DEBIT
504127,10129,112,DEBIT,2108,Restaurant,AE,2024-10-14 09:13:00,ONLINE,156602,DEBIT
503622,10023,20,CREDIT,3933,LocalStore,US,2024-10-14 13:17:00,POS,131317,CREDIT
500610,10016,14,CREDIT,2467,Amazon,US,2024-10-14 15:22:00,POS,387830,CREDIT
504477,10139,120,CREDIT,2675,Restaurant,PK,2024-10-14 17:46:00,ONLINE,195526,CREDIT
500781,10113,97,DEBIT,58,LocalStore,GB,2024-10-14 19:51:00,BRANCH,423639,DEBIT
500652,10084,72,DEBIT,364,WaterBill,PK,2024-10-14 22:32:00,ONLINE,231893,DEBIT
500753,10066,57,DEBIT,9866,LocalStore,CN,2024-10-14 22:38:00,BRANCH,551694,DEBIT
500490,10057,51,DEBIT,335,LocalStore,AE,2024-10-15 00:48:00,ONLINE,601506,DEBIT
500951,10045,40,CREDIT,326,WaterBill,PK,2024-10-15 06:20:00,POS,122333,CREDIT
503554,10126,109,CREDIT,1060,Transfer,GB,2024-10-15 09:33:00,POS,52153,CREDIT
501114,10106,90,DEBIT,5345,Amazon,CN,2024-10-15 12:59:00,ATM,122772,DEBIT
502312,10068,58,DEBIT,653,Amazon,US,2024-10-15 16:24:00,ONLINE,86254,DEBIT
503100,10116,100,CREDIT,1027,Walmart,CN,2024-10-15 18:50:00,POS,198245,CREDIT
503065,10056,50,DEBIT,3599,Transfer,PK,2024-10-15 19:51:00,ONLINE,489386,DEBIT
500839,10135,116,DEBIT,1649,LocalStore,GB,2024-10-16 00:08:00,BRANCH,455955,DEBIT
